,nLastTradedPrice
1500,1207.52561737
1501,1207.50962807
1502,1207.50962807
1503,1207.52297529
1504,1207.51605157
1505,1207.50562752
1506,1207.53251079
1507,1207.53254884
1508,1207.53242209
1509,1207.53243799
1510,1207.5795869
1511,1207.57344602
1512,1207.56550985
1513,1207.55337475
1514,1207.55337475
1515,1207.55698345
1516,1207.55698345
1517,1207.55698345
1518,1207.55688572
1519,1207.56499755
1520,1207.55985778
1521,1207.54592782
1522,1207.5919442
1523,1207.591915
1524,1207.59099705
1525,1207.58346385
1526,1207.58346385
1527,1207.56049962
1528,1207.55002594
1529,1207.54663715
1530,1207.53868454
1531,1207.5394232
1532,1207.53602071
1533,1207.5272465
1534,1207.5337482
1535,1207.52650674
1536,1207.5250752
1537,1207.54072614
1538,1207.54087416
1539,1207.54809578
1540,1207.54804008
1541,1207.54852319
1542,1207.54851304
1543,1207.55540065
1544,1207.55540065
1545,1207.55406754
1546,1207.55061463
1547,1207.54684573
1548,1207.54803867
1549,1207.54596131
1550,1207.53722409
1551,1207.54421761
1552,1207.54071766
1553,1207.5407995
1554,1207.54733852
1555,1207.54715643
1556,1207.5467884
1557,1207.5467884
1558,1207.54605805
1559,1207.55844246
1560,1207.54795733
1561,1207.54795938
1562,1207.54795916
1563,1207.54794911
1564,1207.54793183
1565,1207.54688765
1566,1207.54688765
1567,1207.54183067
1568,1207.5417476
1569,1207.5415615
1570,1207.54147539
1571,1207.54147539
1572,1207.54147539
1573,1207.54121133
1574,1207.54089241
1575,1207.54089241
1576,1207.54089241
1577,1207.5377024
1578,1207.54288438
1579,1207.54289537
1580,1207.54628487
1581,1207.54626273
1582,1207.54626273
1583,1207.54081894
1584,1207.53541672
1585,1207.53742947
1586,1207.53149973
1587,1207.52742868
1588,1207.5310077
1589,1207.52979437
1590,1207.53752507
1591,1207.53767559
1592,1207.54640516
1593,1207.52796599
1594,1207.54162793
1595,1207.53989475
1596,1207.54641543
1597,1207.54642801
1598,1207.54565113
1599,1207.54628648
1600,1207.54589177
1601,1207.54588101
1602,1207.54343088
1603,1207.55020846
1604,1207.5546017
1605,1207.55530513
1606,1207.53859204
1607,1207.53820346
1608,1207.55596369
1609,1207.55504897
1610,1207.55504008
1611,1207.55263326
1612,1207.54055693
1613,1207.55932139
1614,1207.54411197
1615,1207.54477149
1616,1207.54476227
1617,1207.54407196
1618,1207.56054972
1619,1207.56054781
1620,1207.56054781
1621,1207.56054781
1622,1207.56054781
1623,1207.56026183
1624,1207.56039482
1625,1207.56408913
1626,1207.56408211
1627,1207.5640876
1628,1207.5640876
1629,1207.58039711
1630,1207.57870378
1631,1207.58040503
1632,1207.58040503
1633,1207.58039903
1634,1207.58039903
1635,1207.58039839
1636,1207.58039839
1637,1207.58039839
1638,1207.57870378
1639,1207.58035018
1640,1207.57661663
1641,1207.57511279
1642,1207.57504943
1643,1207.57505228
1644,1207.57504794
1645,1207.57504353
1646,1207.57504501
1647,1207.57496402
1648,1207.57496402
1649,1207.57496225
1650,1207.57496225
1651,1207.57496225
1652,1207.5749533
1653,1207.5749533
1654,1207.5749533
1655,1207.5749533
1656,1207.57993765
1657,1207.57993765
1658,1207.57948162
1659,1207.56638781
1660,1207.56639025
1661,1207.56639025
1662,1207.56639025
1663,1207.58666575
1664,1207.56478841
1665,1207.55462235
1666,1207.54936983
1667,1207.55088139
1668,1207.55086297
1669,1207.55086297
1670,1207.55086297
1671,1207.55094574
1672,1207.5543112
1673,1207.5732979
1674,1207.55769413
1675,1207.5627772
1676,1207.55938849
1677,1207.55938849
1678,1207.55938849
1679,1207.57071848
1680,1207.57048554
1681,1207.57218763
1682,1207.57214779
1683,1207.57431275
1684,1207.5693098
1685,1207.56911926
1686,1207.57651463
1687,1207.57516952
1688,1207.57516952
1689,1207.57820746
1690,1207.57820746
1691,1207.57820746
1692,1207.57309599
1693,1207.56251358
1694,1207.56251358
1695,1207.5604772
1696,1207.56073259
1697,1207.56043026
1698,1207.53938634
1699,1207.5447016
1700,1207.52707042
1701,1207.52618237
1702,1207.51920317
1703,1207.52458255
1704,1207.52244985
1705,1207.5247362
1706,1207.52303615
1707,1207.52487859
1708,1207.52119743
1709,1207.51546535
1710,1207.50151583
1711,1207.50193102
1712,1207.50193102
1713,1207.50151583
1714,1207.51623559
1715,1207.51623559
1716,1207.51475896
1717,1207.51091404
1718,1207.50547536
1719,1207.51055891
1720,1207.51088952
1721,1207.50886439
1722,1207.50853563
1723,1207.50547536
1724,1207.50553051
1725,1207.5089852
1726,1207.50855584
1727,1207.4918421
1728,1207.49015721
1729,1207.49015721
1730,1207.49009564
1731,1207.50090097
1732,1207.49920644
1733,1207.50090097
1734,1207.49920505
1735,1207.50100984
1736,1207.50609341
1737,1207.50644974
1738,1207.50814422
1739,1207.50792715
1740,1207.50792715
1741,1207.51206708
1742,1207.51198087
1743,1207.51199851
1744,1207.51199851
1745,1207.51199851
1746,1207.51199851
1747,1207.51199058
1748,1207.51199058
1749,1207.51163303
1750,1207.51163303
1751,1207.51153591
1752,1207.51213921
1753,1207.51214436
1754,1207.54210848
1755,1207.54665723
1756,1207.54910393
1757,1207.54665723
1758,1207.54486785
1759,1207.55313672
1760,1207.55598758
1761,1207.55166064
1762,1207.55457917
1763,1207.55853605
1764,1207.56865577
1765,1207.56526683
1766,1207.55278096
1767,1207.52812751
1768,1207.52812751
1769,1207.52807569
1770,1207.52807569
1771,1207.52814398
1772,1207.52814398
1773,1207.52814398
1774,1207.52355904
1775,1207.52355904
1776,1207.52355022
1777,1207.52355904
1778,1207.5228644
1779,1207.5228644
1780,1207.52820307
1781,1207.51028627
1782,1207.51028627
1783,1207.51028627
1784,1207.51027899
1785,1207.50976559
1786,1207.50976559
1787,1207.51853713
1788,1207.51853713
1789,1207.51853713
1790,1207.51800975
1791,1207.51393611
1792,1207.50916632
1793,1207.52040857
1794,1207.52654045
1795,1207.52654045
1796,1207.50264071
1797,1207.5213604
1798,1207.5213604
1799,1207.52105092
1800,1207.52623126
1801,1207.52453646
1802,1207.52452679
1803,1207.52681132
1804,1207.51819113
1805,1207.51819113
1806,1207.5181727
1807,1207.5181727
1808,1207.51067816
1809,1207.51067816
1810,1207.50985516
1811,1207.50636016
1812,1207.50590827
1813,1207.50590827
1814,1207.50576806
1815,1207.50574412
1816,1207.49470867
1817,1207.49491469
1818,1207.49493718
1819,1207.49473054
1820,1207.49473054
1821,1207.49473054
1822,1207.49473054
1823,1207.49456958
1824,1207.49419575
1825,1207.49419575
1826,1207.49419709
1827,1207.49418804
1828,1207.50469536
1829,1207.50470352
1830,1207.50470352
1831,1207.50486002
1832,1207.50068965
1833,1207.49822047
1834,1207.49842507
1835,1207.49806344
1836,1207.49804577
1837,1207.49804577
1838,1207.50166254
1839,1207.49805458
1840,1207.49804334
1841,1207.50117453
1842,1207.50105845
1843,1207.50086382
1844,1207.5008625
1845,1207.5008625
1846,1207.50075061
1847,1207.50075381
1848,1207.5005933
1849,1207.48786272
1850,1207.47672413
1851,1207.47672413
1852,1207.47672413
1853,1207.47672413
1854,1207.47672413
1855,1207.47672413
1856,1207.47672413
1857,1207.47619035
1858,1207.48027719
1859,1207.48043315
1860,1207.48722267
1861,1207.48043315
1862,1207.4876304
1863,1207.46881839
1864,1207.48939579
1865,1207.47913209
1866,1207.47913209
1867,1207.46193997
1868,1207.46193997
1869,1207.48372751
1870,1207.46896617
1871,1207.46896332
1872,1207.46872776
1873,1207.46912204
1874,1207.46858285
1875,1207.46881351
1876,1207.48517348
1877,1207.4852835
1878,1207.48516394
1879,1207.48516771
1880,1207.48516771
1881,1207.48526274
1882,1207.48517348
1883,1207.47319011
1884,1207.47317071
1885,1207.47190601
1886,1207.47190601
1887,1207.47216299
1888,1207.49182043
1889,1207.49187328
1890,1207.47358902
1891,1207.46946066
1892,1207.46928313
1893,1207.46941663
1894,1207.46373821
1895,1207.45850086
1896,1207.46853502
1897,1207.46907338
1898,1207.47013321
1899,1207.47013321
1900,1207.47101997
1901,1207.48835477
1902,1207.48835477
1903,1207.48863872
1904,1207.4838721
1905,1207.48613243
1906,1207.48613243
1907,1207.48613243
1908,1207.48613243
1909,1207.48613243
1910,1207.48610624
1911,1207.48610624
1912,1207.48610624
1913,1207.48811906
1914,1207.48811906
1915,1207.4838721
1916,1207.48388062
1917,1207.4592347
1918,1207.4592347
1919,1207.4592347
1920,1207.4592347
1921,1207.45923748
1922,1207.45923748
1923,1207.45922633
1924,1207.45922633
1925,1207.45922633
1926,1207.45922633
1927,1207.45922633
1928,1207.45967221
1929,1207.45922633
1930,1207.45966151
1931,1207.46205237
1932,1207.46221912
1933,1207.48254879
1934,1207.48288232
1935,1207.48288232
1936,1207.48772125
1937,1207.48770294
1938,1207.49408067
1939,1207.48781523
1940,1207.49406043
1941,1207.49090167
1942,1207.49090167
1943,1207.49093366
1944,1207.48750452
1945,1207.48750452
1946,1207.48750452
1947,1207.48784399
1948,1207.48607383
1949,1207.48608208
1950,1207.48749229
1951,1207.49969313
1952,1207.4970297
1953,1207.46607111
1954,1207.48554817
1955,1207.49168906
1956,1207.49155546
1957,1207.50074327
1958,1207.49648383
1959,1207.49646427
1960,1207.49646427
1961,1207.49426402
1962,1207.48933212
1963,1207.48933212
1964,1207.50106199
1965,1207.50092517
1966,1207.49834045
1967,1207.49833762
1968,1207.50133624
1969,1207.50106662
1970,1207.49846676
1971,1207.50377511
1972,1207.50391702
1973,1207.49007631
1974,1207.49007631
1975,1207.49007631
1976,1207.49007631
1977,1207.48445739
1978,1207.48446598
1979,1207.48854445
1980,1207.48696543
1981,1207.48436885
1982,1207.48436024
1983,1207.48518784
1984,1207.48450802
1985,1207.48450802
1986,1207.48450802
1987,1207.4845109
1988,1207.48757112
1989,1207.4888253
1990,1207.4887639
1991,1207.48865252
1992,1207.48865252
1993,1207.48863896
1994,1207.48859174
1995,1207.48844082
1996,1207.48839573
1997,1207.48838668
1998,1207.48830195
1999,1207.48826821
2000,1207.47311617
2001,1207.47309698
2002,1207.46900644
2003,1207.46900644
2004,1207.46900644
2005,1207.46876672
2006,1207.50201662
2007,1207.50868797
2008,1207.50862454
2009,1207.50847771
2010,1207.51708195
2011,1207.51731483
2012,1207.51718821
2013,1207.51715834
2014,1207.51287744
2015,1207.51688793
2016,1207.51287744
2017,1207.50667791
2018,1207.50667791
2019,1207.4894633
2020,1207.4894633
2021,1207.4894633
2022,1207.50809782
2023,1207.50858882
2024,1207.50350531
2025,1207.4984218
2026,1207.4984218
2027,1207.46688643
2028,1207.46756599
2029,1207.47095634
2030,1207.47095634
2031,1207.47095634
2032,1207.47090969
2033,1207.47090969
2034,1207.4707619
2035,1207.4707619
2036,1207.512171
2037,1207.512171
2038,1207.51867491
2039,1207.51386109
2040,1207.51380463
2041,1207.51380463
2042,1207.51107831
2043,1207.50852375
2044,1207.50852375
2045,1207.50387987
2046,1207.49042547
2047,1207.48621973
2048,1207.48398512
2049,1207.48398512
2050,1207.48895129
2051,1207.4888516
2052,1207.4888516
2053,1207.48876751
2054,1172.69980028
2055,1208.50954913
2056,1208.50970633
2057,1208.50970633
2058,1208.50970821
2059,1208.50974137
2060,1208.50896976
2061,1208.50896976
2062,1208.5090118
2063,1208.5090118
2064,1208.50896976
2065,1208.50896976
2066,1208.5090118
2067,1208.5090118
2068,1208.50892657
2069,1208.50892657
2070,1208.50888221
2071,1208.50888221
2072,1208.50884588
2073,1208.50872757
2074,1208.50818197
2075,1208.50818197
2076,1208.50818197
2077,1208.50846922
2078,1208.50872757
2079,1208.50874215
2080,1208.50874215
2081,1208.50874215
2082,1208.50488609
2083,1208.50488609
2084,1208.50488609
2085,1208.50488609
2086,1208.50488609
2087,1208.50488609
2088,1208.50488609
2089,1208.50490717
2090,1207.52909678
2091,1207.52900087
2092,1207.52096679
2093,1207.51630805
2094,1207.52705833
2095,1207.52741986
2096,1207.52556991
2097,1207.51422536
2098,1207.44001641
2099,1207.43927929
2100,1207.37933966
2101,1207.37575816
2102,1207.38258742
2103,1207.38261785
2104,1207.38263697
2105,1207.37997173
2106,1207.36964753
2107,1207.36495475
2108,1207.3659332
2109,1207.36417478
2110,1207.36196409
2111,1207.38020573
2112,1207.38231277
2113,1207.3798122
2114,1207.40934325
2115,1207.41056531
2116,1207.43030527
2117,1207.43384318
2118,1207.41600529
2119,1207.41086372
2120,1207.3936804
2121,1207.39368964
2122,1207.36049662
2123,1207.38581759
2124,1207.38625957
2125,1207.36723208
2126,1207.35825828
2127,1207.33169682
2128,1207.32830682
2129,1207.3265839
2130,1207.32794695
2131,1207.32625199
2132,1207.32625199
2133,1207.32989902
2134,1207.31447122
2135,1207.31105319
2136,1207.30929037
2137,1207.30930933
2138,1207.3094833
2139,1207.30946414
2140,1207.30946414
2141,1207.30614555
2142,1207.30357911
2143,1207.30581443
2144,1207.29645391
2145,1207.29239325
2146,1207.28734435
2147,1207.27850346
2148,1207.27828945
2149,1207.27522455
2150,1207.27522455
2151,1207.27310906
2152,1207.27310906
2153,1207.27299609
2154,1207.2746792
2155,1207.27649821
2156,1207.26977757
2157,1207.26682512
2158,1207.27228281
2159,1207.27740738
2160,1207.28615549
2161,1207.27736916
2162,1207.27736916
2163,1207.27315993
2164,1207.26597253
2165,1207.26320435
2166,1207.26129705
2167,1207.26125775
2168,1207.25770767
2169,1207.25762807
2170,1207.2335599
2171,1207.23022239
2172,1207.24966905
2173,1207.21495491
2174,1207.21524808
2175,1207.21507877
2176,1207.19781447
2177,1207.20309321
2178,1207.20274092
2179,1207.2042407
2180,1207.2042407
2181,1207.18285036
2182,1207.18286728
2183,1207.18099274
2184,1207.18212587
2185,1207.18092891
2186,1207.15994632
2187,1207.16004279
2188,1207.15843277
2189,1207.15253422
2190,1207.14384956
2191,1207.12218074
2192,1207.12862727
2193,1207.12656994
2194,1207.12657909
2195,1207.11978759
2196,1207.11779452
2197,1207.12227274
2198,1207.12227274
2199,1207.12015189
2200,1207.1202257
2201,1207.1181035
2202,1207.11794774
2203,1207.10880458
2204,1207.10093761
2205,1207.08555296
2206,1207.08016669
2207,1207.08056399
2208,1207.06739097
2209,1207.06738165
2210,1207.07672236
2211,1207.07485552
2212,1207.0734299
2213,1207.07072413
2214,1207.0088315
2215,1207.00701446
2216,1207.00699002
2217,1207.00871035
2218,1207.01063517
2219,1207.00874343
2220,1207.0089753
2221,1206.96565537
2222,1207.00277969
2223,1207.0055206
2224,1207.00100007
2225,1206.97395218
2226,1207.00432883
2227,1207.00079151
2228,1206.99043934
2229,1206.97483638
2230,1206.97494313
2231,1206.97480557
2232,1206.97375705
2233,1206.97810084
2234,1206.98956433
2235,1206.97578554
2236,1206.98958125
2237,1206.98952626
2238,1206.98946188
2239,1207.00101405
2240,1207.00101405
2241,1207.0027296
2242,1207.01956105
2243,1207.03200552
2244,1207.03209168
2245,1207.03131177
2246,1207.03127444
2247,1207.03209232
2248,1207.031502
2249,1207.03149369
2250,1207.09655813
2251,1207.08933373
2252,1207.07842242
2253,1207.08702536
2254,1207.07696889
2255,1207.07695861
2256,1207.07701371
2257,1207.13664798
2258,1207.12304412
2259,1207.12770367
2260,1207.11842941
2261,1207.08737914
2262,1207.08619162
2263,1207.08365917
2264,1207.08367797
2265,1207.08366901
2266,1207.08379104
2267,1207.08283629
2268,1207.0837818
2269,1207.0788293
2270,1207.0787658
2271,1207.07914717
2272,1207.08304537
2273,1207.10422919
2274,1207.10110857
2275,1207.10229647
2276,1207.10029613
2277,1207.10030524
2278,1207.10525641
2279,1207.09645428
2280,1207.09533666
2281,1207.09524944
2282,1207.09298686
2283,1207.09486918
2284,1207.09298686
2285,1207.09549629
2286,1207.09598809
2287,1207.09596746
2288,1207.09596746
2289,1207.09547629
2290,1207.09548539
2291,1207.09548539
2292,1207.09572767
2293,1207.09528848
2294,1207.09528848
2295,1207.10876426
2296,1207.10920017
2297,1207.10920017
2298,1207.11915252
2299,1207.11813267
2300,1207.11814897
2301,1207.11557505
2302,1207.11440267
2303,1207.11440267
2304,1207.11441201
2305,1207.11789471
2306,1207.11427995
2307,1207.11493098
2308,1207.11301726
2309,1207.11257497
2310,1207.11260323
2311,1207.11928628
2312,1207.11909061
2313,1207.09169635
2314,1207.09228812
2315,1207.09190302
2316,1207.09190302
2317,1207.09012854
2318,1207.09009192
2319,1207.09052663
2320,1207.0905358
2321,1207.08516987
2322,1207.08522632
2323,1207.08612736
2324,1207.0857551
2325,1207.09195484
2326,1207.08574936
2327,1207.0919734
2328,1207.09004183
2329,1207.09192162
2330,1207.11284644
2331,1207.11284644
2332,1207.11284644
2333,1207.12134469
2334,1207.12142242
2335,1207.14312367
2336,1207.14656426
2337,1207.14397295
2338,1207.14397295
2339,1207.14569665
2340,1207.1446889
2341,1207.1583815
2342,1207.1583815
2343,1207.15791562
2344,1207.15803845
2345,1207.15802906
2346,1207.15812829
2347,1207.15923729
2348,1207.15923729
2349,1207.15923729
2350,1207.17075041
2351,1207.16420483
2352,1207.15093374
2353,1207.14235637
2354,1207.14973767
2355,1207.14658881
2356,1207.14578329
2357,1207.17072533
2358,1207.17046128
2359,1207.15906595
2360,1207.15867947
2361,1207.15871711
2362,1207.17715256
2363,1207.17732433
2364,1207.17648778
2365,1207.17596987
2366,1207.1782887
2367,1207.17074365
2368,1207.17104316
2369,1207.17076736
2370,1207.16902059
2371,1207.16565727
2372,1207.16565727
2373,1207.1654325
2374,1207.16396181
2375,1207.1605709
2376,1207.16051438
2377,1207.16056838
2378,1207.16114422
2379,1207.17491423
2380,1207.17491423
2381,1207.17465241
2382,1207.17467071
2383,1207.17467071
2384,1207.20511782
2385,1207.19024397
2386,1207.19027043
2387,1207.18953461
2388,1207.18953461
2389,1207.19149435
2390,1207.19149435
2391,1207.18818796
2392,1207.18855561
2393,1207.20540058
2394,1207.20540058
2395,1207.20540997
2396,1207.18929903
2397,1207.21693012
2398,1207.18944631
2399,1207.1959017
2400,1207.19118639
2401,1207.12372051
2402,1207.12298315
2403,1207.12288635
2404,1207.1541554
2405,1207.14722717
2406,1207.15275245
2407,1207.14544321
2408,1207.14515706
2409,1207.14558949
2410,1207.15794041
2411,1207.15577175
2412,1207.15679586
2413,1207.15577175
2414,1207.15669668
2415,1207.15669668
2416,1207.15669668
2417,1207.15669668
2418,1207.17046039
2419,1207.16876539
2420,1207.15068639
2421,1207.16742195
2422,1207.1499929
2423,1207.16512361
2424,1207.1636552
2425,1207.16474063
2426,1207.16218423
2427,1207.16216718
2428,1207.16216718
2429,1207.16387381
2430,1207.1658145
2431,1207.1658145
2432,1207.16760893
2433,1207.16762696
2434,1207.19111452
2435,1207.19110535
2436,1207.19110535
2437,1207.19688236
2438,1207.19688236
2439,1207.19529299
2440,1207.1955312
